"dailyProtocolSideRevenueUSD","BigDecimal","NON_NULL","sushiswap","FinancialsDailySnapshot"
"cumulativeProtocolSideRevenueUSD","BigDecimal","NON_NULL","sushiswap","FinancialsDailySnapshot"
"dailyTotalRevenueUSD","BigDecimal","NON_NULL","sushiswap","FinancialsDailySnapshot"
"cumulativeTotalRevenueUSD","BigDecimal","NON_NULL","sushiswap","FinancialsDailySnapshot"
"timestamp","BigInt","NON_NULL","sushiswap","FinancialsDailySnapshot"
"blockNumber","BigInt","NON_NULL","sushiswap","FinancialsDailySnapshot"
"id","Bytes","NON_NULL","sushiswap","LiquidityPool"
"protocol","DexAmmProtocol","NON_NULL","sushiswap","LiquidityPool"
"name","String","SCALAR","sushiswap","LiquidityPool"
"symbol","String","SCALAR","sushiswap","LiquidityPool"
"liquidityToken","Token","OBJECT","sushiswap","LiquidityPool"
"liquidityTokenType","TokenType","ENUM","sushiswap","LiquidityPool"
"inputTokens","Unknown","NON_NULL","sushiswap","LiquidityPool"
"rewardTokens","Unknown","LIST","sushiswap","LiquidityPool"
"fees","Unknown","NON_NULL","sushiswap","LiquidityPool"
"isSingleSided","Boolean","NON_NULL","sushiswap","LiquidityPool"
"createdTimestamp","BigInt","NON_NULL","sushiswap","LiquidityPool"
"createdBlockNumber","BigInt","NON_NULL","sushiswap","LiquidityPool"
"tick","BigInt","SCALAR","sushiswap","LiquidityPool"
"totalValueLockedUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPool"
"totalLiquidity","BigInt","NON_NULL","sushiswap","LiquidityPool"
"totalLiquidityUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPool"
"activeLiquidity","BigInt","NON_NULL","sushiswap","LiquidityPool"
"activeLiquidityUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPool"
"uncollectedProtocolSideTokenAmounts","Unknown","NON_NULL","sushiswap","LiquidityPool"
"uncollectedProtocolSideValuesUSD","Unknown","NON_NULL","sushiswap","LiquidityPool"
"uncollectedSupplySideTokenAmounts","Unknown","NON_NULL","sushiswap","LiquidityPool"
"uncollectedSupplySideValuesUSD","Unknown","NON_NULL","sushiswap","LiquidityPool"
"cumulativeSupplySideRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPool"
"cumulativeProtocolSideRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPool"
"cumulativeTotalRevenueUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPool"
"cumulativeVolumeByTokenAmount","Unknown","NON_NULL","sushiswap","LiquidityPool"
"cumulativeVolumeByTokenUSD","Unknown","NON_NULL","sushiswap","LiquidityPool"
"cumulativeVolumeUSD","BigDecimal","NON_NULL","sushiswap","LiquidityPool"
"inputTokenBalances","Unknown","NON_NULL","sushiswap","LiquidityPool"
"inputTokenBalancesUSD","Unknown","NON_NULL","sushiswap","LiquidityPool"
"inputTokenWeights","Unknown","NON_NULL","sushiswap","LiquidityPool"
"stakedOutputTokenAmount","BigInt","SCALAR","sushiswap","LiquidityPool"
"rewardTokenEmissionsAmount","Unknown","LIST","sushiswap","LiquidityPool"
"rewardTokenEmissionsUSD","Unknown","LIST","sushiswap","LiquidityPool"
"cumulativeDepositCount","Int","NON_NULL","sushiswap","LiquidityPool"
"cumulativeWithdrawCount","Int","NON_NULL","sushiswap","LiquidityPool"
"cumulativeSwapCount","Int","NON_NULL","sushiswap","LiquidityPool"
"positions","Unknown","NON_NULL","sushiswap","LiquidityPool"
"positionCount","Int","NON_NULL","sushiswap","LiquidityPool"
"openPositionCount","Int","NON_NULL","sushiswap","LiquidityPool"
"closedPositionCount","Int","NON_NULL","sushiswap","LiquidityPool"
"lastSnapshotDayID","Int","NON_NULL","sushiswap","LiquidityPool"
"lastSnapshotHourID","Int","NON_NULL","sushiswap","LiquidityPool"
"lastUpdateTimestamp","BigInt","NON_NULL","sushiswap","LiquidityPool"
"lastUpdateBlockNumber","BigInt","NON_NULL","sushiswap","LiquidityPool"
"dailySnapshots","Unknown","NON_NULL","sushiswap","LiquidityPool"
"hourlySnapshots","Unknown","NON_NULL","sushiswap","LiquidityPool"
