"totalValueLockedUSDUntracked","BigDecimal","NON_NULL","uniswap","Pool"
"liquidityProviderCount","BigInt","NON_NULL","uniswap","Pool"
"poolHourData","Unknown","NON_NULL","uniswap","Pool"
"poolDayData","Unknown","NON_NULL","uniswap","Pool"
"mints","Unknown","NON_NULL","uniswap","Pool"
"burns","Unknown","NON_NULL","uniswap","Pool"
"swaps","Unknown","NON_NULL","uniswap","Pool"
"collects","Unknown","NON_NULL","uniswap","Pool"
"ticks","Unknown","NON_NULL","uniswap","Pool"
"id","ID","NON_NULL","uniswap","PoolDayData"
"date","Int","NON_NULL","uniswap","PoolDayData"
"pool","Pool","NON_NULL","uniswap","PoolDayData"
"liquidity","BigInt","NON_NULL","uniswap","PoolDayData"
"sqrtPrice","BigInt","NON_NULL","uniswap","PoolDayData"
"token0Price","BigDecimal","NON_NULL","uniswap","PoolDayData"
"token1Price","BigDecimal","NON_NULL","uniswap","PoolDayData"
"tick","BigInt","SCALAR","uniswap","PoolDayData"
"feeGrowthGlobal0X128","BigInt","NON_NULL","uniswap","PoolDayData"
"feeGrowthGlobal1X128","BigInt","NON_NULL","uniswap","PoolDayData"
"tvlUSD","BigDecimal","NON_NULL","uniswap","PoolDayData"
"volumeToken0","BigDecimal","NON_NULL","uniswap","PoolDayData"
"volumeToken1","BigDecimal","NON_NULL","uniswap","PoolDayData"
"volumeUSD","BigDecimal","NON_NULL","uniswap","PoolDayData"
"feesUSD","BigDecimal","NON_NULL","uniswap","PoolDayData"
"txCount","BigInt","NON_NULL","uniswap","PoolDayData"
"open","BigDecimal","NON_NULL","uniswap","PoolDayData"
"high","BigDecimal","NON_NULL","uniswap","PoolDayData"
"low","BigDecimal","NON_NULL","uniswap","PoolDayData"
"close","BigDecimal","NON_NULL","uniswap","PoolDayData"
"id","ID","NON_NULL","uniswap","PoolHourData"
"periodStartUnix","Int","NON_NULL","uniswap","PoolHourData"
"pool","Pool","NON_NULL","uniswap","PoolHourData"
"liquidity","BigInt","NON_NULL","uniswap","PoolHourData"
"sqrtPrice","BigInt","NON_NULL","uniswap","PoolHourData"
"token0Price","BigDecimal","NON_NULL","uniswap","PoolHourData"
"token1Price","BigDecimal","NON_NULL","uniswap","PoolHourData"
"tick","BigInt","SCALAR","uniswap","PoolHourData"
"feeGrowthGlobal0X128","BigInt","NON_NULL","uniswap","PoolHourData"
"feeGrowthGlobal1X128","BigInt","NON_NULL","uniswap","PoolHourData"
"tvlUSD","BigDecimal","NON_NULL","uniswap","PoolHourData"
"volumeToken0","BigDecimal","NON_NULL","uniswap","PoolHourData"
"volumeToken1","BigDecimal","NON_NULL","uniswap","PoolHourData"
"volumeUSD","BigDecimal","NON_NULL","uniswap","PoolHourData"
"feesUSD","BigDecimal","NON_NULL","uniswap","PoolHourData"
"txCount","BigInt","NON_NULL","uniswap","PoolHourData"
"open","BigDecimal","NON_NULL","uniswap","PoolHourData"
"high","BigDecimal","NON_NULL","uniswap","PoolHourData"
"low","BigDecimal","NON_NULL","uniswap","PoolHourData"
"close","BigDecimal","NON_NULL","uniswap","PoolHourData"
"id","ID","NON_NULL","uniswap","Position"
"owner","Bytes","NON_NULL","uniswap","Position"
"pool","Pool","NON_NULL","uniswap","Position"
"token0","Token","NON_NULL","uniswap","Position"
"token1","Token","NON_NULL","uniswap","Position"
"tickLower","Tick","NON_NULL","uniswap","Position"
"tickUpper","Tick","NON_NULL","uniswap","Position"
"liquidity","BigInt","NON_NULL","uniswap","Position"
"depositedToken0","BigDecimal","NON_NULL","uniswap","Position"
"depositedToken1","BigDecimal","NON_NULL","uniswap","Position"
"withdrawnToken0","BigDecimal","NON_NULL","uniswap","Position"
"withdrawnToken1","BigDecimal","NON_NULL","uniswap","Position"
"collectedFeesToken0","BigDecimal","NON_NULL","uniswap","Position"
"collectedFeesToken1","BigDecimal","NON_NULL","uniswap","Position"
"transaction","Transaction","NON_NULL","uniswap","Position"
"feeGrowthInside0LastX128","BigInt","NON_NULL","uniswap","Position"
"feeGrowthInside1LastX128","BigInt","NON_NULL","uniswap","Position"
"id","ID","NON_NULL","uniswap","PositionSnapshot"
"owner","Bytes","NON_NULL","uniswap","PositionSnapshot"
"pool","Pool","NON_NULL","uniswap","PositionSnapshot"
"position","Position","NON_NULL","uniswap","PositionSnapshot"
"blockNumber","BigInt","NON_NULL","uniswap","PositionSnapshot"
"timestamp","BigInt","NON_NULL","uniswap","PositionSnapshot"
"liquidity","BigInt","NON_NULL","uniswap","PositionSnapshot"
"depositedToken0","BigDecimal","NON_NULL","uniswap","PositionSnapshot"
"depositedToken1","BigDecimal","NON_NULL","uniswap","PositionSnapshot"
"withdrawnToken0","BigDecimal","NON_NULL","uniswap","PositionSnapshot"
"withdrawnToken1","BigDecimal","NON_NULL","uniswap","PositionSnapshot"
"collectedFeesToken0","BigDecimal","NON_NULL","uniswap","PositionSnapshot"
"collectedFeesToken1","BigDecimal","NON_NULL","uniswap","PositionSnapshot"
"transaction","Transaction","NON_NULL","uniswap","PositionSnapshot"
"feeGrowthInside0LastX128","BigInt","NON_NULL","uniswap","PositionSnapshot"
"feeGrowthInside1LastX128","BigInt","NON_NULL","uniswap","PositionSnapshot"
"factory","Factory","OBJECT","uniswap","Query"
"factories","Unknown","NON_NULL","uniswap","Query"
"bundle","Bundle","OBJECT","uniswap","Query"
"bundles","Unknown","NON_NULL","uniswap","Query"
"token","Token","OBJECT","uniswap","Query"
"tokens","Unknown","NON_NULL","uniswap","Query"
"pool","Pool","OBJECT","uniswap","Query"
"pools","Unknown","NON_NULL","uniswap","Query"
"tick","Tick","OBJECT","uniswap","Query"
"ticks","Unknown","NON_NULL","uniswap","Query"
"position","Position","OBJECT","uniswap","Query"
"positions","Unknown","NON_NULL","uniswap","Query"
"positionSnapshot","PositionSnapshot","OBJECT","uniswap","Query"
"positionSnapshots","Unknown","NON_NULL","uniswap","Query"
"transaction","Transaction","OBJECT","uniswap","Query"
"transactions","Unknown","NON_NULL","uniswap","Query"
"mint","Mint","OBJECT","uniswap","Query"
"mints","Unknown","NON_NULL","uniswap","Query"
"burn","Burn","OBJECT","uniswap","Query"
"burns","Unknown","NON_NULL","uniswap","Query"
"swap","Swap","OBJECT","uniswap","Query"
"swaps","Unknown","NON_NULL","uniswap","Query"
"collect","Collect","OBJECT","uniswap","Query"
"collects","Unknown","NON_NULL","uniswap","Query"
"flash","Flash","OBJECT","uniswap","Query"
"flashes","Unknown","NON_NULL","uniswap","Query"
"uniswapDayData","UniswapDayData","OBJECT","uniswap","Query"
"uniswapDayDatas","Unknown","NON_NULL","uniswap","Query"
"poolDayData","PoolDayData","OBJECT","uniswap","Query"
"poolDayDatas","Unknown","NON_NULL","uniswap","Query"
"poolHourData","PoolHourData","OBJECT","uniswap","Query"
"poolHourDatas","Unknown","NON_NULL","uniswap","Query"
"tickHourData","TickHourData","OBJECT","uniswap","Query"
"tickHourDatas","Unknown","NON_NULL","uniswap","Query"
"tickDayData","TickDayData","OBJECT","uniswap","Query"
"tickDayDatas","Unknown","NON_NULL","uniswap","Query"
"tokenDayData","TokenDayData","OBJECT","uniswap","Query"
"tokenDayDatas","Unknown","NON_NULL","uniswap","Query"
"tokenHourData","TokenHourData","OBJECT","uniswap","Query"
"tokenHourDatas","Unknown","NON_NULL","uniswap","Query"
"_meta","_Meta_","OBJECT","uniswap","Query"
"factory","Factory","OBJECT","uniswap","Subscription"
"factories","Unknown","NON_NULL","uniswap","Subscription"
"bundle","Bundle","OBJECT","uniswap","Subscription"
"bundles","Unknown","NON_NULL","uniswap","Subscription"
"token","Token","OBJECT","uniswap","Subscription"
"tokens","Unknown","NON_NULL","uniswap","Subscription"
"pool","Pool","OBJECT","uniswap","Subscription"
"pools","Unknown","NON_NULL","uniswap","Subscription"
"tick","Tick","OBJECT","uniswap","Subscription"
"ticks","Unknown","NON_NULL","uniswap","Subscription"
"position","Position","OBJECT","uniswap","Subscription"
"positions","Unknown","NON_NULL","uniswap","Subscription"
"positionSnapshot","PositionSnapshot","OBJECT","uniswap","Subscription"
"positionSnapshots","Unknown","NON_NULL","uniswap","Subscription"
"transaction","Transaction","OBJECT","uniswap","Subscription"
"transactions","Unknown","NON_NULL","uniswap","Subscription"
"mint","Mint","OBJECT","uniswap","Subscription"
"mints","Unknown","NON_NULL","uniswap","Subscription"
"burn","Burn","OBJECT","uniswap","Subscription"
"burns","Unknown","NON_NULL","uniswap","Subscription"
"swap","Swap","OBJECT","uniswap","Subscription"
"swaps","Unknown","NON_NULL","uniswap","Subscription"
"collect","Collect","OBJECT","uniswap","Subscription"
"collects","Unknown","NON_NULL","uniswap","Subscription"
"flash","Flash","OBJECT","uniswap","Subscription"
"flashes","Unknown","NON_NULL","uniswap","Subscription"
"uniswapDayData","UniswapDayData","OBJECT","uniswap","Subscription"
"uniswapDayDatas","Unknown","NON_NULL","uniswap","Subscription"
"poolDayData","PoolDayData","OBJECT","uniswap","Subscription"
"poolDayDatas","Unknown","NON_NULL","uniswap","Subscription"
"poolHourData","PoolHourData","OBJECT","uniswap","Subscription"
"poolHourDatas","Unknown","NON_NULL","uniswap","Subscription"
