ts,payloadTs,blockNumber,venueA,priceA,venueB,priceB,midPrice,spreadBps
2026-05-29T00:15:04.095Z,2026-05-29T00:15:01.322Z,467721241,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:15:34.132Z,2026-05-29T00:15:31.490Z,467721361,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:16:04.167Z,2026-05-29T00:16:01.659Z,467721481,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:16:34.198Z,2026-05-29T00:16:31.635Z,467721600,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:17:04.229Z,2026-05-29T00:17:01.931Z,467721724,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:17:34.261Z,2026-05-29T00:17:31.520Z,467721844,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:18:04.294Z,2026-05-29T00:18:01.635Z,467721964,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:18:34.327Z,2026-05-29T00:18:31.645Z,467722083,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:19:04.361Z,2026-05-29T00:19:01.710Z,467722201,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:19:34.392Z,2026-05-29T00:19:31.622Z,467722320,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:20:04.424Z,2026-05-29T00:20:01.833Z,467722440,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:20:34.460Z,2026-05-29T00:20:31.573Z,467722560,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:21:04.492Z,2026-05-29T00:21:01.699Z,467722680,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:21:34.526Z,2026-05-29T00:21:31.881Z,467722800,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:22:04.556Z,2026-05-29T00:22:01.867Z,467722919,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:22:34.589Z,2026-05-29T00:22:31.887Z,467723039,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:23:04.623Z,2026-05-29T00:23:02.093Z,467723157,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:23:34.650Z,2026-05-29T00:23:32.182Z,467723283,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:24:04.682Z,2026-05-29T00:24:02.429Z,467723403,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:24:34.715Z,2026-05-29T00:24:31.885Z,467723523,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:25:04.748Z,2026-05-29T00:25:02.134Z,467723643,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:25:34.780Z,2026-05-29T00:25:32.003Z,467723763,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:26:07.816Z,2026-05-29T00:26:05.285Z,467723883,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:26:34.847Z,2026-05-29T00:26:32.437Z,467723997,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:27:01.883Z,2026-05-29T00:27:01.367Z,467724117,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:27:34.921Z,2026-05-29T00:27:31.919Z,467724233,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:28:01.952Z,2026-05-29T00:28:01.315Z,467724356,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:28:34.988Z,2026-05-29T00:28:32.398Z,467724473,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:29:05.025Z,2026-05-29T00:29:02.094Z,467724596,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:29:32.060Z,2026-05-29T00:29:31.784Z,467724715,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:30:02.093Z,2026-05-29T00:30:02.049Z,467724837,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:30:35.128Z,2026-05-29T00:30:32.398Z,467724958,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:31:02.155Z,2026-05-29T00:31:01.657Z,467725078,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:31:32.186Z,2026-05-29T00:31:31.930Z,467725194,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:32:05.217Z,2026-05-29T00:32:02.619Z,467725318,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:32:32.246Z,2026-05-29T00:32:31.998Z,467725438,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:33:02.277Z,2026-05-29T00:33:01.851Z,467725558,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:33:32.311Z,2026-05-29T00:33:31.898Z,467725678,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:34:02.340Z,2026-05-29T00:34:01.882Z,467725797,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:34:32.373Z,2026-05-29T00:34:31.996Z,467725916,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:35:02.407Z,2026-05-29T00:35:02.211Z,467726032,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:35:32.441Z,2026-05-29T00:35:31.932Z,467726151,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:36:02.472Z,2026-05-29T00:36:02.049Z,467726277,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:36:32.505Z,2026-05-29T00:36:32.090Z,467726397,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:37:02.542Z,2026-05-29T00:37:02.313Z,467726515,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:37:35.580Z,2026-05-29T00:37:32.646Z,467726634,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:38:02.612Z,2026-05-29T00:38:02.367Z,467726754,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:38:32.644Z,2026-05-29T00:38:32.415Z,467726873,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:39:02.681Z,2026-05-29T00:39:02.416Z,467726991,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:39:32.717Z,2026-05-29T00:39:32.350Z,467727111,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:40:02.752Z,2026-05-29T00:40:02.260Z,467727229,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:40:32.788Z,2026-05-29T00:40:31.079Z,467727345,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:41:02.824Z,2026-05-29T00:41:01.158Z,467727463,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:41:32.859Z,2026-05-29T00:41:31.172Z,467727583,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:42:02.897Z,2026-05-29T00:42:02.007Z,467727699,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:42:32.936Z,2026-05-29T00:42:31.465Z,467727821,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:43:02.975Z,2026-05-29T00:43:01.640Z,467727930,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:43:33.009Z,2026-05-29T00:43:31.217Z,467728049,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:44:03.046Z,2026-05-29T00:44:01.471Z,467728167,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:44:33.080Z,2026-05-29T00:44:31.368Z,467728288,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:45:03.112Z,2026-05-29T00:45:01.488Z,467728400,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:45:33.144Z,2026-05-29T00:45:31.472Z,467728519,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:46:03.175Z,2026-05-29T00:46:01.604Z,467728639,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:46:33.205Z,2026-05-29T00:46:32.192Z,467728760,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:47:03.234Z,2026-05-29T00:47:01.821Z,467728876,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:47:33.264Z,2026-05-29T00:47:31.876Z,467728997,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:48:03.301Z,2026-05-29T00:48:01.983Z,467729114,uniswap_v3,1.0000379847757965,camelot_v3,1.000003453158577,1.000020719,0.345309
2026-05-29T00:48:33.332Z,2026-05-29T00:48:31.667Z,467729232,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:49:03.365Z,2026-05-29T00:49:01.702Z,467729351,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:49:33.395Z,2026-05-29T00:49:31.875Z,467729470,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:50:03.429Z,2026-05-29T00:50:01.920Z,467729590,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:50:33.465Z,2026-05-29T00:50:31.944Z,467729711,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:51:03.497Z,2026-05-29T00:51:02.806Z,467729831,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:51:33.530Z,2026-05-29T00:51:32.568Z,467729949,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:52:03.564Z,2026-05-29T00:52:02.149Z,467730068,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:52:33.592Z,2026-05-29T00:52:32.180Z,467730188,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:53:03.626Z,2026-05-29T00:53:02.399Z,467730305,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:53:33.661Z,2026-05-29T00:53:32.261Z,467730425,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:54:03.700Z,2026-05-29T00:54:01.482Z,467730539,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:54:33.737Z,2026-05-29T00:54:31.269Z,467730659,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:55:03.774Z,2026-05-29T00:55:01.323Z,467730781,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:55:33.805Z,2026-05-29T00:55:31.460Z,467730901,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:56:03.841Z,2026-05-29T00:56:01.897Z,467731022,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:56:33.879Z,2026-05-29T00:56:31.697Z,467731141,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:57:03.917Z,2026-05-29T00:57:01.764Z,467731259,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:57:33.952Z,2026-05-29T00:57:31.490Z,467731375,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:58:03.982Z,2026-05-29T00:58:01.853Z,467731495,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:58:34.013Z,2026-05-29T00:58:31.794Z,467731612,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:59:04.042Z,2026-05-29T00:59:01.582Z,467731731,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T00:59:34.074Z,2026-05-29T00:59:31.714Z,467731849,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:00:04.098Z,2026-05-29T01:00:01.752Z,467731969,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:00:34.127Z,2026-05-29T01:00:31.789Z,467732089,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:01:04.158Z,2026-05-29T01:01:01.773Z,467732207,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:01:34.192Z,2026-05-29T01:01:31.698Z,467732334,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:02:04.222Z,2026-05-29T01:02:01.838Z,467732453,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:02:34.253Z,2026-05-29T01:02:31.809Z,467732573,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:03:04.286Z,2026-05-29T01:03:01.846Z,467732691,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:03:34.318Z,2026-05-29T01:03:31.784Z,467732810,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:04:04.348Z,2026-05-29T01:04:01.977Z,467732930,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:04:34.380Z,2026-05-29T01:04:31.808Z,467733049,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:05:04.417Z,2026-05-29T01:05:02.469Z,467733165,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:05:34.451Z,2026-05-29T01:05:32.141Z,467733284,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:06:04.487Z,2026-05-29T01:06:02.117Z,467733403,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:06:34.522Z,2026-05-29T01:06:31.938Z,467733521,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:07:04.556Z,2026-05-29T01:07:02.275Z,467733641,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:07:31.585Z,2026-05-29T01:07:31.159Z,467733755,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:08:01.621Z,2026-05-29T01:08:01.496Z,467733879,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:08:31.656Z,2026-05-29T01:08:31.498Z,467733996,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:09:01.695Z,2026-05-29T01:09:01.531Z,467734115,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:09:31.729Z,2026-05-29T01:09:31.300Z,467734231,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:10:01.769Z,2026-05-29T01:10:01.726Z,467734348,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:10:34.815Z,2026-05-29T01:10:32.116Z,467734467,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:11:01.851Z,2026-05-29T01:11:01.706Z,467734587,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:11:31.891Z,2026-05-29T01:11:31.720Z,467734707,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:12:07.933Z,2026-05-29T01:12:07.757Z,467734826,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:12:34.962Z,2026-05-29T01:12:32.047Z,467734945,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:13:01.988Z,2026-05-29T01:13:01.829Z,467735064,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:13:32.019Z,2026-05-29T01:13:31.823Z,467735179,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:14:02.048Z,2026-05-29T01:14:02.013Z,467735303,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:14:32.081Z,2026-05-29T01:14:31.910Z,467735425,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:15:02.114Z,2026-05-29T01:15:02.007Z,467735544,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:15:32.144Z,2026-05-29T01:15:32.018Z,467735664,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:16:02.175Z,2026-05-29T01:16:01.843Z,467735784,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:16:32.207Z,2026-05-29T01:16:32.124Z,467735903,uniswap_v3,1.0000379502106487,camelot_v3,1.000003453158577,1.0000207017,0.344963
2026-05-29T01:17:05.239Z,2026-05-29T01:17:02.296Z,467736019,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:17:35.274Z,2026-05-29T01:17:32.525Z,467736142,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:18:05.305Z,2026-05-29T01:18:02.787Z,467736258,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:18:35.340Z,2026-05-29T01:18:32.822Z,467736381,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:19:05.370Z,2026-05-29T01:19:03.052Z,467736497,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:19:35.405Z,2026-05-29T01:19:32.890Z,467736620,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:20:02.435Z,2026-05-29T01:20:02.413Z,467736733,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:20:32.465Z,2026-05-29T01:20:32.210Z,467736859,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:21:32.530Z,2026-05-29T01:21:31.356Z,467737095,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:22:02.564Z,2026-05-29T01:22:01.061Z,467737212,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:22:32.603Z,2026-05-29T01:22:31.611Z,467737329,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:23:02.635Z,2026-05-29T01:23:02.406Z,467737450,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:23:32.675Z,2026-05-29T01:23:31.543Z,467737567,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:24:02.714Z,2026-05-29T01:24:01.487Z,467737687,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:24:32.751Z,2026-05-29T01:24:31.731Z,467737800,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:25:02.794Z,2026-05-29T01:25:01.449Z,467737922,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:25:32.831Z,2026-05-29T01:25:31.637Z,467738038,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:26:02.866Z,2026-05-29T01:26:01.831Z,467738162,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:26:32.896Z,2026-05-29T01:26:31.793Z,467738280,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:27:02.926Z,2026-05-29T01:27:01.831Z,467738401,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:27:32.957Z,2026-05-29T01:27:31.485Z,467738528,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:28:02.986Z,2026-05-29T01:28:01.505Z,467738647,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:28:33.018Z,2026-05-29T01:28:31.723Z,467738765,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:29:03.051Z,2026-05-29T01:29:01.698Z,467738887,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:29:33.087Z,2026-05-29T01:29:31.643Z,467739006,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:30:03.118Z,2026-05-29T01:30:01.971Z,467739125,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:30:33.151Z,2026-05-29T01:30:31.915Z,467739244,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:31:03.182Z,2026-05-29T01:31:02.248Z,467739364,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:31:33.212Z,2026-05-29T01:31:31.861Z,467739482,uniswap_v3,1.000037917067963,camelot_v3,1.000003453158577,1.0000206851,0.344632
2026-05-29T01:32:03.243Z,2026-05-29T01:32:01.840Z,467739600,uniswap_v3,1.0000378087108879,camelot_v3,1.000003453158577,1.0000206309,0.343548
2026-05-29T01:32:33.276Z,2026-05-29T01:32:32.125Z,467739716,uniswap_v3,1.0000378087108879,camelot_v3,1.000003453158577,1.0000206309,0.343548
2026-05-29T01:33:03.312Z,2026-05-29T01:33:02.378Z,467739840,uniswap_v3,1.0000380306127363,camelot_v3,1.000003453158577,1.0000207419,0.345767
2026-05-29T01:33:33.346Z,2026-05-29T01:33:32.631Z,467739959,uniswap_v3,1.0000380306127363,camelot_v3,1.000003453158577,1.0000207419,0.345767
2026-05-29T01:34:03.382Z,2026-05-29T01:34:02.349Z,467740084,uniswap_v3,1.0000380306127363,camelot_v3,1.000003453158577,1.0000207419,0.345767
2026-05-29T01:34:33.418Z,2026-05-29T01:34:32.356Z,467740198,uniswap_v3,1.0000380306127363,camelot_v3,1.000003453158577,1.0000207419,0.345767
2026-05-29T01:35:03.454Z,2026-05-29T01:35:01.379Z,467740318,uniswap_v3,1.0000380306127363,camelot_v3,1.000003453158577,1.0000207419,0.345767
2026-05-29T01:35:33.485Z,2026-05-29T01:35:31.746Z,467740436,uniswap_v3,1.0000380306127363,camelot_v3,1.000003453158577,1.0000207419,0.345767
2026-05-29T01:36:03.521Z,2026-05-29T01:36:01.485Z,467740554,uniswap_v3,1.0000380306127363,camelot_v3,1.000003453158577,1.0000207419,0.345767
2026-05-29T01:36:33.556Z,2026-05-29T01:36:31.689Z,467740673,uniswap_v3,1.0000380306127363,camelot_v3,1.000003453158577,1.0000207419,0.345767
2026-05-29T01:37:03.591Z,2026-05-29T01:37:01.496Z,467740793,uniswap_v3,1.0000380306127363,camelot_v3,1.000003453158577,1.0000207419,0.345767
2026-05-29T01:37:33.626Z,2026-05-29T01:37:31.796Z,467740910,uniswap_v3,1.0000380306127363,camelot_v3,1.000003453158577,1.0000207419,0.345767
2026-05-29T01:38:03.663Z,2026-05-29T01:38:01.673Z,467741031,uniswap_v3,1.0000380306127363,camelot_v3,0.9999913632156309,1.0000146969,0.466667
2026-05-29T01:38:33.698Z,2026-05-29T01:38:31.849Z,467741149,uniswap_v3,1.0000380306127363,camelot_v3,0.9999913632156309,1.0000146969,0.466667
2026-05-29T01:39:03.738Z,2026-05-29T01:39:01.810Z,467741271,uniswap_v3,1.0000380306127363,camelot_v3,0.9999913632156309,1.0000146969,0.466667
2026-05-29T01:39:33.767Z,2026-05-29T01:39:31.496Z,467741387,uniswap_v3,1.0000380306127363,camelot_v3,0.9999913632156309,1.0000146969,0.466667
2026-05-29T01:40:03.802Z,2026-05-29T01:40:01.935Z,467741516,uniswap_v3,1.0000380306127363,camelot_v3,0.9999913632156309,1.0000146969,0.466667
2026-05-29T01:40:33.836Z,2026-05-29T01:40:31.687Z,467741636,uniswap_v3,1.0000380306127363,camelot_v3,0.9999913632156309,1.0000146969,0.466667
